year	algorithm	n_articles	pct_missing_params	pct_missing_justification	pct_missing_evaluation	pct_missing_tuning	pct_missing_reporting_signals
2023	DBSCAN	668	45.808383233532936	14.221556886227544	66.91616766467065	69.31137724550898	91.01796407185628
2023	HDBSCAN	138	44.927536231884055	13.768115942028986	57.2463768115942	69.56521739130434	92.02898550724638
2023	OPTICS	8218	92.55293258700414	32.02725724020443	80.61572158676077	87.55171574592359	99.41591628133365
2023	mean shift	218	63.30275229357798	20.642201834862384	72.4770642201835	73.39449541284404	94.4954128440367
2023	BIRCH	246	78.45528455284553	23.170731707317074	63.82113821138211	77.23577235772358	95.52845528455285
2023	spectral	356	29.213483146067414	15.730337078651685	43.53932584269663	60.39325842696629	80.33707865168539
2023	affinity propagation	119	47.89915966386555	15.126050420168067	47.05882352941177	66.38655462184875	84.03361344537815
2023	GMM/mixture	1717	56.78509027373325	16.13278974956319	60.33779848573093	66.68608037274316	91.55503785672686
2023	DPM	93	62.365591397849464	17.204301075268816	66.66666666666667	79.56989247311827	94.6236559139785
2023	SOM	609	60.59113300492611	16.748768472906406	65.35303776683087	72.08538587848933	93.10344827586206
2023	MCL	746	81.63538873994638	22.92225201072386	66.21983914209115	83.51206434316354	96.24664879356568
2023	graph-based	613	59.70636215334421	8.64600326264274	67.69983686786297	81.23980424143556	93.3115823817292
2023	community detection	644	32.608695652173914	14.751552795031056	38.66459627329193	74.22360248447205	86.0248447204969
2023	louvain	1238	43.05331179321486	11.631663974151857	47.73828756058158	76.17124394184168	88.77221324717286
2023	leiden	1144	60.22727272727273	15.55944055944056	62.58741258741259	80.06993006993007	92.13286713286713
2023	SNN	587	46.33730834752981	12.606473594548552	54.173764906303234	75.809199318569	91.48211243611584
2023	Phenograph	182	48.9010989010989	17.032967032967033	65.93406593406593	78.02197802197803	92.85714285714286
2023	Seurat	4535	65.20396912899669	13.362734288864388	69.26130099228224	80.46306504961412	95.23704520396913
2023	Scanpy	690	49.85507246376812	14.347826086956522	60.72463768115942	74.05797101449275	90.14492753623189
2023	SC3	133	48.1203007518797	16.541353383458645	48.1203007518797	80.45112781954887	88.7218045112782
2023	generic cluster*	65278	79.30696406139894	22.918900701614632	73.48570728269861	81.62933913416465	97.38196635926346
2024	k-means	7153	47.714245771005174	14.259751153362226	64.37858241297357	67.17461205088775	90.71718160212498
2024	k-medoids/PAM	1314	63.62252663622527	14.383561643835616	61.41552511415525	75.34246575342466	93.6834094368341
2024	c-means/fuzzy c-means	568	52.99295774647887	24.64788732394366	69.19014084507042	64.08450704225352	93.66197183098592
2024	hierarchical	12377	75.15553041932617	14.365355094126201	68.11020441140826	77.2723600226226	95.89561283024966
2024	ward	305	62.622950819672134	12.78688524590164	63.60655737704918	72.78688524590164	92.45901639344262
2024	DBSCAN	746	45.17426273458445	15.817694369973191	67.02412868632707	66.89008042895442	89.81233243967829
2024	HDBSCAN	206	44.66019417475728	14.563106796116505	58.737864077669904	68.44660194174757	84.95145631067962
2024	OPTICS	8378	91.7402721413225	31.403676295058485	78.61064693244211	86.76295058486512	99.35545476247314
2024	mean shift	223	67.71300448430493	22.869955156950674	78.47533632286995	77.13004484304933	94.61883408071749
2024	BIRCH	248	73.38709677419355	14.112903225806452	68.54838709677419	76.20967741935483	95.56451612903226
2024	spectral	372	33.87096774193548	11.290322580645162	44.89247311827957	64.51612903225806	84.6774193548387
2024	affinity propagation	101	36.633663366336634	6.930693069306931	56.43564356435643	72.27722772277228	91.08910891089108
2024	GMM/mixture	1953	55.248335893497185	16.129032258064516	59.190988223246286	66.5642601126472	91.19303635432668
2024	DPM	148	65.54054054054055	27.027027027027028	70.94594594594595	80.4054054054054	96.62162162162163
2024	SOM	610	61.63934426229508	19.83606557377049	63.77049180327869	76.39344262295081	93.93442622950819
2024	MCL	787	81.32147395171538	21.346886912325285	64.04066073697585	80.6861499364676	95.42566709021601
2024	graph-based	629	60.731319554848966	13.036565977742448	65.81875993640699	79.80922098569157	92.36883942766296
2024	community detection	651	32.41167434715822	13.210445468509985	34.86943164362519	72.65745007680492	83.56374807987712
2024	louvain	1599	46.779237023139466	10.131332082551594	49.34333958724203	74.73420888055034	88.74296435272045
2024	leiden	1468	55.51771117166213	14.509536784741144	58.71934604904632	76.08991825613079	89.98637602179836
2024	SNN	672	46.42857142857143	11.458333333333334	48.80952380952381	72.32142857142857	87.20238095238095
2024	Phenograph	191	51.30890052356021	18.32460732984293	66.49214659685863	83.24607329842932	92.14659685863874
2024	Seurat	6212	67.16033483580168	12.572440437862202	68.38377334191887	78.10688989053445	94.71989697359949
2024	Scanpy	1039	49.181905678537056	11.357074109720886	57.94032723772859	73.7247353224254	89.12415784408084
2024	SC3	130	46.15384615384615	19.23076923076923	36.92307692307692	73.84615384615384	83.84615384615384
2024	generic cluster*	71975	79.11358110455019	21.481069815908302	72.40430705105939	80.46405001736714	97.23792983674888
2025	k-means	9164	44.751200349192494	13.454823221300742	58.718900043649064	62.003491924923615	87.53819292885203
2025	k-medoids/PAM	1613	64.97210167389957	15.189088654680718	58.834469931804094	70.11779293242405	91.56850588964662
2025	c-means/fuzzy c-means	682	48.09384164222874	17.302052785923753	65.39589442815249	57.624633431085044	89.58944281524927
2025	hierarchical	16765	74.05308678795109	13.647479868774232	64.06799880703848	72.31136295854459	94.94780793319416
2025	ward	349	61.31805157593123	15.472779369627506	67.90830945558739	76.50429799426934	95.70200573065902
2025	DBSCAN	1151	44.65682015638575	14.596003475238923	62.11989574283232	59.94787141615986	86.96785403996525
2025	HDBSCAN	348	42.241379310344826	13.793103448275861	54.02298850574713	56.03448275862069	85.34482758620689
2025	OPTICS	9144	90.57305336832896	30.216535433070867	77.3840769903762	84.71128608923884	99.20166229221347
2025	mean shift	280	61.785714285714285	18.214285714285715	69.64285714285714	69.64285714285714	91.42857142857143
2025	BIRCH	367	75.74931880108991	17.166212534059945	63.21525885558583	77.3841961852861	93.73297002724796
2025	spectral	515	31.45631067961165	14.174757281553399	43.10679611650485	55.922330097087375	79.80582524271844
2025	affinity propagation	102	38.23529411764706	10.784313725490197	54.90196078431372	60.78431372549019	89.2156862745098
2025	GMM/mixture	2378	53.153910849453325	14.33978132884777	53.65853658536585	59.92430613961312	87.34230445752733
2025	DPM	161	73.91304347826087	15.527950310559007	65.21739130434783	72.67080745341615	95.03105590062111
2025	SOM	775	60.645161290322584	16.516129032258064	58.45161290322581	71.61290322580645	93.6774193548387
2025	MCL	964	77.59336099585062	18.983402489626556	62.75933609958506	75.10373443983403	94.81327800829875
2025	graph-based	869	60.644418872266975	11.047180667433832	64.78711162255466	75.25891829689299	92.63521288837744
2025	community detection	838	29.594272076372317	14.081145584725537	32.33890214797136	67.06443914081146	80.66825775656325
2025	louvain	2192	45.894160583941606	10.903284671532846	50.09124087591241	73.67700729927007	88.68613138686132
2025	leiden	2120	52.54716981132076	13.867924528301886	57.924528301886795	73.20754716981132	89.71698113207547
2025	SNN	970	47.422680412371136	12.783505154639176	50.103092783505154	70.61855670103093	89.27835051546391
2025	Phenograph	189	53.96825396825397	17.46031746031746	66.13756613756614	77.77777777777777	93.12169312169313
2025	Seurat	9110	67.45334796926454	12.195389681668496	67.6728869374314	73.98463227222832	93.99560922063667
2025	Scanpy	1566	47.573435504469984	10.600255427841635	57.0242656449553	69.15708812260536	88.69731800766283
2025	SC3	121	54.54545454545455	18.181818181818183	47.107438016528924	76.03305785123968	85.9504132231405
2025	generic cluster*	95100	78.4279705573081	20.634069400630914	69.94006309148266	77.25552050473186	96.41114616193481
